description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
超大空間⭐️陽台獨洗⭐️⭐️可租補報稅⭐逢甲水湳,台中市西屯區中平路,西屯區,中平路,住宅,8,4,17.0,1.0,1.0,1.0,8,9,12000.0
北區❤獨曬陽台❤垃圾子母車❤平價首選,台中市北區崇德路一段,北區,崇德路一段,獨立套房,2,1,8.0,1.0,0.0,1.0,4,6,5300.0
中港首璽，溫馨全配一房一廳，可養寵禁菸,台中市西屯區台灣大道四段,西屯區,台灣大道四段,整層住家,8,3,24.0,1.0,1.0,1.0,3,26,18921.0
近中國醫~大套房~全新整理,台中市北區永興街,北區,永興街,獨立套房,2,1,12.0,1.0,0.0,1.0,2,5,9000.0
*西屯W時代精緻裝潢正一房*含管車位,台中市西屯區國安二路179號,西屯區,國安二路,整層住家,8,3,18.0,1.0,1.0,1.0,9,22,24000.0
"整棟學生套房之202,302套房出租",台中市西屯區福上巷220弄1號,西屯區,福上巷,分租套房,8,2,6.0,1.0,0.0,1.0,2,4,5000.0
可貓🐱電梯🔥乾濕分離🔥採光佳,台中市西屯區光明路,西屯區,光明路,獨立套房,8,1,7.0,1.0,0.0,1.0,5,6,10000.0
可貓🔥一房一聽🔥子母車🔥陽台獨洗,台中市北區青島路一段,北區,青島路一段,獨立套房,2,1,12.0,1.0,0.0,1.0,2,6,16000.0
近逢甲商圈/新光三越/新裝潢套房,台中市西屯區寶慶街33號,西屯區,寶慶街,分租套房,8,2,8.0,1.0,0.0,1.0,8,8,11000.0
巨大空間✅陽台獨洗✅流理台✅子母車飲水機,台中市西區美村路一段,西區,美村路一段,獨立套房,5,1,15.0,1.0,0.0,1.0,2,3,12800.0
可寵🔥陽台獨洗🔥全新🔥多間可選🔥,台中市南區復興路三段,南區,復興路三段,獨立套房,3,1,8.0,1.0,0.0,1.0,7,8,13500.0
可貓✅乾溼分離✅機車位✅子母車✅陽台獨洗,台中市北區博館路,北區,博館路,獨立套房,2,1,15.0,1.0,0.0,1.0,2,3,14000.0
陽台🔥獨洗曬🔥子母車🔥大間,台中市北區進化路,北區,進化路,獨立套房,2,1,10.0,1.0,0.0,1.0,2,5,12000.0
子母車🔥管理員🔥全新整理🔥獨洗,台中市北區大德街,北區,大德街,獨立套房,2,1,12.0,1.0,0.0,1.0,7,10,10500.0
台中西屯世貿工業區電梯3房,台中市西屯區福中六街,西屯區,福中六街,整層住家,8,3,18.0,3.0,2.0,2.0,7,7,20000.0
全新粉刷超大空間台水台電獨洗獨曬,台中市南區復興路二段34號,南區,復興路二段,整層住家,3,3,15.0,1.0,1.0,1.0,6,13,10000.0
飲水機子母車電梯流理臺陽台獨洗,台中市北屯區大連路二段,北屯區,大連路二段,獨立套房,6,1,7.0,1.0,0.0,1.0,2,6,8500.0
總太聚作全新豪華公設社區可貓精品兩房平車,台中市北屯區環太東路,北屯區,環太東路,整層住家,6,3,30.0,2.0,2.0,1.0,6,14,22000.0
#西屯#中科#超大坪2層樓1+1房有平車,台中市西屯區福科路,西屯區,福科路,整層住家,8,3,26.59,1.0,2.0,1.0,3,4,20000.0
一中❤流理臺❤垃圾子母車❤獨洗,台中市東區進德路40巷,東區,進德路,獨立套房,4,1,10.0,1.0,0.0,1.0,1,3,7000.0
景觀視野好🔥含平車位/傢俱電全配🔥,台中市北屯區景賢路,北屯區,景賢路,整層住家,6,3,30.0,3.0,2.0,2.0,9,13,29999.0
整棟全新完工✨陽台獨洗✨系統裝潢✨手刀搶,台中市北區永興街,北區,永興街,獨立套房,2,1,14.0,1.0,0.0,1.0,2,5,8999.0
北屯#秒殺北歐裝潢2房全配附車#可戶籍,台中市北屯區太順路148號,北屯區,太順路,整層住家,6,3,28.0,2.0,1.0,1.0,2,12,24200.0
『五星級』西屯質感水屋系統櫃家俱齊全,台中市西屯區西屯路二段247號,西屯區,西屯路二段,獨立套房,8,1,21.0,1.0,0.0,1.0,11,12,19960.0
整棟新蓋✨全新裝潢✨陽台獨洗流理台✨快搶,台中市北區漢口路四段,北區,漢口路四段,獨立套房,2,1,16.0,1.0,0.0,1.0,4,5,12999.0
西屯#熊貓天下的最頂配#全新裝潢三房車位,台中市西屯區西屯路二段249巷,西屯區,西屯路二段,整層住家,8,3,24.0,3.0,2.0,2.0,14,15,33000.0
超新💖衛浴開窗💖陽台獨洗💖近車站,台中市東區大公街,東區,大公街,獨立套房,4,1,11.0,1.0,0.0,1.0,2,8,8999.0
世貿東海漂亮整理大套房獨洗曬台水電,台中市西屯區工業區一路58巷,西屯區,工業區一路,獨立套房,8,1,9.0,1.0,0.0,1.0,12,14,8000.0
美術館2房有陽台廚房~免管理費~可停機車,台中市西區忠勤街43巷2號,西區,忠勤街,獨立套房,5,1,14.0,1.0,0.0,1.0,2,5,16600.0
全新❤️可寵陽台獨洗❤️報稅租屋補❤️烘碗機流理台,台中市東區進化路,東區,進化路,住宅,4,4,18.0,1.0,1.0,1.0,4,5,18999.0
全新未住❤️報稅租屋補❤️陽台獨洗可寵❤️流理台,台中市北區進化路,北區,進化路,住宅,2,4,16.0,1.0,0.0,1.0,2,4,15999.0
七期文華匯漂亮裝潢兩房~五權黎明文心大墩,台中市西屯區市政南一路,西屯區,市政南一路,整層住家,8,3,15.0,2.0,1.0,1.0,5,15,28200.0
整棟新蓋❤️陽台獨洗❤️流理台❤️系統裝潢❤️秒殺,台中市北屯區南京東路三段,北屯區,南京東路三段,住宅,6,4,14.0,1.0,0.0,1.0,2,7,11999.0
✨電梯✨便宜兩房一廳✨氣派系統裝潢✨陽台獨洗✨秒殺,台中市北區衛道路,北區,衛道路,住宅,2,4,16.0,2.0,1.0,1.0,7,8,16000.0
✨我要你用心感受✨有夠超級貼心價✨這裡陽台獨洗曬,台中市西屯區華夏巷西五弄,西屯區,華夏巷西五弄,獨立套房,8,1,8.0,1.0,0.0,1.0,1,5,5500.0
✨不曾後悔✨可貓咪大空間✨陽台獨洗曬我愛了✨別錯過,台中市中區光復路,中區,光復路,住宅,1,4,14.0,1.0,0.0,1.0,4,6,12999.0
超大陽台獨洗❤️沙發子母車❤️一房一廳,台中市北區永興街,北區,永興街,獨立套房,2,1,12.0,1.0,0.0,1.0,1,2,11999.0
美德街鄰近中國醫，乾淨安靜優質套房!!,台中市北區美德街201號,北區,美德街,分租套房,2,2,6.2,1.0,0.0,1.0,5,6,4800.0
💖全新2房|家具電含管平車可寵💖,台中市西屯區青海南街,西屯區,青海南街,整層住家,8,3,20.0,2.0,1.0,1.0,11,14,28000.0
💖北區💖可狗貓💖子母車💖陽台,台中市北區梅亭街,北區,梅亭街,獨立套房,2,1,11.0,1.0,0.0,1.0,2,6,8999.0
✨近火車站✨大空間✔陽台獨洗✔汽車好停✔,台中市東區台中路,東區,台中路,獨立套房,4,1,10.0,1.0,0.0,1.0,4,6,11000.0
『西屯』康朵最大間兩房兩衛浴馬上入住~,台中市西屯區西屯路二段247號,西屯區,西屯路二段,整層住家,8,3,25.0,2.0,1.0,2.0,10,11,24000.0
『正七期』唯一商務小豪宅稀有釋出含車,台中市西屯區河南路三段131號,西屯區,河南路三段,獨立套房,8,1,16.85,1.0,0.0,1.0,10,15,23000.0
靜巷社區，便利與寧靜一次get,台中市南屯區大墩二街,南屯區,大墩二街,整層住家,7,3,33.46,2.0,1.0,1.0,6,12,35000.0
🔥富築🔥台水電🔥獨洗陽台🔥可小寵,台中市北區光大街,北區,光大街,整層住家,2,3,25.0,2.0,1.0,1.0,6,6,13500.0
北屯東光路獨洗曬全新裝潢子母車,台中市北屯區東光路,北屯區,東光路,獨立套房,6,1,8.0,1.0,0.0,1.0,3,3,11500.0
社會住宅🌳教育大學優質美套🌳可請租補,台中市中區三民路二段17巷,中區,三民路二段,整層住家,1,3,8.56,1.0,0.0,1.0,5,5,7000.0
💗新床墊💗大空間💗獨洗曬💗,台中市北區德化街,北區,德化街,獨立套房,2,1,10.0,1.0,0.0,1.0,4,5,5999.0
台水電~電梯陽台獨洗~管理員,台中市西屯區至善路,西屯區,至善路,獨立套房,8,1,7.0,1.0,0.0,1.0,9,12,6800.0
大學城💗逢甲商圈💗陽台💗獨洗曬💗,台中市西屯區福上巷,西屯區,福上巷,獨立套房,8,1,10.0,1.0,0.0,1.0,3,5,5499.0
✨全新可貓寵✨可報稅補助✨陽台獨洗✨大坪數乾溼衛浴,台中市北屯區東山路一段,北屯區,東山路一段,住宅,6,4,13.0,1.0,0.0,1.0,1,7,10500.0
超低價⭐管理員⭐獨立陽台⭐中國醫,台中市北區崇德路一段,北區,崇德路一段,住宅,2,4,8.5,1.0,0.0,1.0,4,9,5299.0
💗獨洗曬💗台水電💗大陽台💗,台中市北區進化北路,北區,進化北路,整層住家,2,3,12.0,1.0,1.0,1.0,11,12,9499.0
2房1廳1陽台1衛~可養寵物,台中市西屯區逢甲路,西屯區,逢甲路,整層住家,8,3,15.0,2.0,1.0,1.0,4,6,13999.0
博識☆IKEA大墩向上/裝潢2房/附平車,台中市南屯區河南路四段522號,南屯區,河南路四段,整層住家,7,3,23.0,2.0,1.0,1.0,4,24,32000.0
❤️西屯/可寵可貓可狗/兩房一廳/流理台,台中市西屯區華廈巷,西屯區,華廈巷,獨立套房,8,1,16.0,1.0,0.0,1.0,2,4,16000.0
可租屋補助台水電💗瓦斯廚房💗大坪數,台中市西區五權西一街,西區,五權西一街,整層住家,5,3,20.0,1.0,2.0,1.0,8,8,12999.0
出租逢甲大套房1房1廳1衛家具電,台中市西屯區西安街18巷17號,西屯區,西安街,獨立套房,8,1,8.0,1.0,0.0,1.0,5,6,5800.0
台水電⭐流理臺⭐電梯管理⭐超低價,台中市西屯區櫻花路,西屯區,櫻花路,住宅,8,4,8.2,1.0,0.0,1.0,4,8,5500.0
國道旁✨高檔社區✨管理員✨可貓✨陽台獨洗✨乾溼衛浴,台中市西屯區環中路三段,西屯區,環中路三段,住宅,8,4,13.0,1.0,0.0,1.0,3,8,12500.0
✨秒殺可寵✨陽台獨洗✨乾溼衛浴✨流理臺✨電梯可補助,台中市西區三民路一段,西區,三民路一段,住宅,5,4,12.0,1.0,0.0,1.0,8,10,12000.0
近逢甲採光佳大坪數套房可租補入戶籍,台中市西屯區西屯路二段上石南六巷,西屯區,上石南六巷,獨立套房,8,1,10.0,1.0,0.0,1.0,3,5,8500.0
💗爬樓梯💗大坪數💗可寵物💗台電,台中市西屯區福上巷,西屯區,福上巷,獨立套房,8,1,13.0,1.0,0.0,1.0,5,6,5499.0
💗一房一廳💗大坪數💗可寵物💗台電,台中市西屯區福上巷235巷,西屯區,福上巷235巷,獨立套房,8,1,12.0,1.0,0.0,1.0,3,6,5499.0
G7首選捷運宅,台中市北區北平四街,北區,北平四街,獨立套房,2,1,18.63,1.0,0.0,1.0,7,15,19790.0
崇德昌平商圈高樓視野美套房,台中市北屯區昌平路二段50巷,北屯區,昌平路二段,獨立套房,6,1,6.0,1.0,0.0,1.0,10,12,8200.0
逢甲便當街優質套房出租〈1-3個月可〉,台中市西屯區逢甲路20巷,西屯區,逢甲路,獨立套房,8,1,7.0,1.0,0.0,1.0,4,5,5000.0
💗一房一廳💗小廚房💗獨洗曬💗,台中市北屯區中清路二段1250巷,北屯區,中清路二段,獨立套房,6,1,12.0,1.0,0.0,1.0,4,5,12500.0
秒殺兩房一廳✨飯店裝潢✨獨洗陽台✨子母車,台中市北區大誠街112號,北區,大誠街,整層住家,2,3,15.0,2.0,1.0,1.0,5,7,15200.0
急⭐鄉林夏都_日式泡湯⭐兩房出租IVAN,台中市西區忠明南路,西區,忠明南路,整層住家,5,3,21.0,2.0,2.0,1.0,2,15,28000.0
✨就是這個光✨全新電梯✨一房一廳✨陽台獨洗✨乾溼衛,台中市北區進化路,北區,進化路,住宅,2,4,16.0,1.0,1.0,1.0,5,5,15000.0
吉租~西屯大城仰雲2房平車附傢電,台中市西屯區安和路,西屯區,安和路,住宅,8,4,24.12,2.0,2.0,1.0,5,12,29800.0
鄉林夏都湯屋大2房車位公設齊車位可另租,台中市西區忠明南路,西區,忠明南路,整層住家,5,3,20.2,2.0,2.0,1.0,2,15,28000.0
小廚房💗全新完工💗獨洗曬💗子母車,台中市北屯區同榮路239巷,北屯區,同榮路,獨立套房,6,1,12.0,1.0,0.0,1.0,4,7,12500.0
菁科城全新兩房平車,台中市南屯區春安路,南屯區,春安路,整層住家,7,3,17.0,2.0,2.0,1.0,5,15,27000.0
💖市政香榭💖一房一廳台水電獨立陽台,台中市西屯區台灣大道二段888號,西屯區,台灣大道二段,整層住家,8,3,19.0,1.0,1.0,1.0,7,14,17000.0
💗一房一廳💗大坪數💗電梯💗獨洗曬,台中市北屯區水湳路,北屯區,水湳路,整層住家,6,3,13.0,1.0,1.0,1.0,3,5,12800.0
💗可入戶籍💗台水電💗電梯管理大樓,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,30.0,2.0,2.0,1.0,6,11,30500.0
💗多間可挑💗子母車💗逢甲大學1分鐘,台中市西屯區文華路,西屯區,文華路,獨立套房,8,1,8.0,1.0,0.0,1.0,3,5,5499.0
總太聚作視野戶，大2房12樓,台中市北屯區環太東路505號,北屯區,環太東路,整層住家,6,3,30.0,2.0,1.0,1.0,12,15,23850.0
💗超大空間💗台電💗電梯大樓,台中市西區公館路,西區,公館路,獨立套房,5,1,12.0,1.0,0.0,1.0,5,8,7499.0
類一房一廳🌈精緻大空間🌈陽台獨洗曬,台中市北屯區大連路一段,北屯區,大連路一段,整層住家,6,3,13.0,1.0,1.0,1.0,3,4,11000.0
天津北平商圈~健身公寓5+6~多間可選,台中市北區文昌東二街,北區,文昌東二街,整層住家,2,3,6.0,1.0,0.0,1.0,5,6,6000.0
西屯💛台水台電✨一房一廳💛流理台,台中市西屯區太原路一段,西屯區,太原路一段,整層住家,8,3,16.0,1.0,1.0,1.0,8,8,16000.0
可租補~台水電~電梯~陽台~獨洗曬,台中市西屯區至善路121巷,西屯區,至善路,獨立套房,8,1,6.0,1.0,0.0,1.0,6,10,6800.0
一中商圈園道旁全新整理一房一廳,台中市北區興進路131巷,北區,興進路,整層住家,2,3,10.0,1.0,1.0,1.0,5,5,8500.0
二樓整層出租兩房一衛浴,台中市北屯區三光北二街88號,北屯區,三光北二街,整層住家,6,3,16.6,2.0,0.0,1.0,2,3,14000.0
超新✦獨洗大陽台✦可報稅✦乾濕分離✦,台中市東區旱溪街,東區,旱溪街,獨立套房,4,1,12.0,1.0,0.0,1.0,7,7,15999.0
大一房一廳可養寵🔥台水電🔥電梯管理員,台中市北區三民路三段,北區,三民路三段,整層住家,2,3,20.0,1.0,1.0,1.0,6,12,19999.0
🛎超便宜翻新木質地板兩房/近水湳捷運,台中市西屯區華美西街二段485巷,西屯區,華美西街二段,整層住家,8,3,13.0,2.0,0.0,1.0,3,3,8000.0
一點利社區電梯租補套房【免仲介費】,台中市北屯區柳楊西街93巷33號,北屯區,柳楊西街,獨立套房,6,1,8.0,1.0,0.0,1.0,13,16,6100.0
🔆北屯崇德商圈超值陽台大套房,台中市北屯區大連路一段,北屯區,大連路一段,獨立套房,6,1,10.0,1.0,0.0,1.0,5,5,9000.0
★別墅外觀★住戶單純★獨洗陽台★大大間★,台中市南區台中路,南區,台中路,獨立套房,3,1,15.0,1.0,0.0,1.0,4,5,10999.0
"雲門登峰兩房,簽兩年約再優惠",台中市西區大忠南街,西區,大忠南街,整層住家,5,3,26.5,2.0,2.0,1.0,8,14,19800.0
勤美⭐️類一房一廳/獨洗凸窗曬/子母車,台中市西區民生路,西區,民生路,住宅,5,4,12.0,1.0,1.0,1.0,3,5,10999.0
🏠稀有超高大樓1+1房🏠北區🏠,台中市北區育樂街,北區,育樂街,整層住家,2,3,22.0,1.0,2.0,1.0,3,21,26000.0
整棟新蓋💛陽台獨洗流理台💛滿租倒數,台中市北區進化路12巷,北區,進化路,獨立套房,2,1,14.0,1.0,0.0,1.0,2,7,12000.0
電梯套房、陽台獨洗、室內機車位,台中市北屯區大連路一段145巷,北屯區,大連路一段,獨立套房,6,1,6.0,1.0,0.0,1.0,2,6,7800.0
大管家🏠秒殺🏠台水電套房,台中市西區日進街,西區,日進街,獨立套房,5,1,7.0,1.0,0.0,1.0,7,8,8500.0
社宅可申請補貼!台水台電~獨洗曬,台中市西區大業路2號,西區,大業路,獨立套房,5,1,11.82,1.0,0.0,1.0,7,12,12564.0
★陽台獨洗★系統櫃★極度稀有★大大間★速,台中市北區太原路一段,北區,太原路一段,獨立套房,2,1,13.0,1.0,0.0,1.0,4,4,11999.0
報稅租屋補💛陽台獨洗流理台💛可寵全新,台中市北區進化路202號,北區,進化路,獨立套房,2,1,18.0,1.0,0.0,1.0,4,5,19000.0
🔆北屯東山太原🔆稀有精美四房含車管,台中市北屯區景賢南二路333號,北屯區,景賢南二路,整層住家,6,3,30.0,4.0,2.0,2.0,5,13,28000.0
逢甲商圈旁*可寵*傢俱家電全*台水電*,台中市西屯區福上巷龍欣一弄,西屯區,福上巷龍欣一弄,獨立套房,8,1,6.5,1.0,0.0,1.0,5,5,6500.0
逢甲⭐️凸窗曬/採光佳/子母車,台中市西屯區文華路,西屯區,文華路,住宅,8,4,10.0,1.0,0.0,1.0,4,5,9000.0
秒殺❤️可貓❤️陽台獨洗❤️流理臺飲水機子母車❤️,台中市北區榮華街,北區,榮華街,住宅,2,4,8.0,1.0,0.0,1.0,1,5,7000.0
七期捷運宅❤️2房1廳1衛❤️台水台電現況出租,台中市南屯區文心路一段,南屯區,文心路一段,住宅,7,4,25.0,2.0,1.0,1.0,11,14,23500.0
東山路商圈⭐️衛浴開窗/大採光/沙發,台中市北屯區軍和街,北屯區,軍和街,住宅,6,4,10.0,1.0,1.0,1.0,2,10,7499.0
中醫超值陽台大套房,台中市北區大德街134之2號,北區,大德街,住宅,2,4,6.0,1.0,0.0,1.0,4,4,6600.0
w全新裝潢飯店級套房隔音佳免仲介費,台中市西屯區黎明路三段,西屯區,黎明路三段,獨立套房,8,1,7.0,1.0,0.0,1.0,1,13,8000.0
🍎五權車站/國圖館高樓明亮3房,台中市南區復興路二段113號,南區,復興路二段,整層住家,3,3,25.2,3.0,2.0,1.0,9,12,19800.0
舒適禁菸學生套房近健行崇德路,台中市北區健行路319巷16號,北區,健行路,獨立套房,2,1,7.0,1.0,0.0,1.0,2,3,5000.0
近一中、二中、中國醫｜三房三衛｜合租首選,台中市西區篤行路,西區,篤行路,整層住家,5,3,21.0,3.0,0.0,3.0,7,7,21000.0
💓近太原車站💓小資套房~垃圾子母車,台中市北區國豐街132號,北區,國豐街,獨立套房,2,1,6.0,1.0,0.0,1.0,2,2,6500.0
科博館植物園旁2房整層住家大室內25坪,台中市北區忠太西路,北區,忠太西路,整層住家,2,3,25.0,2.0,1.0,1.0,5,5,13500.0
🔥全新未住露臺戶精美裝潢全配兩房含車管,台中市北屯區崇德路二段,北屯區,崇德路二段,整層住家,6,3,25.0,2.0,2.0,1.0,4,12,29000.0
方正一房精美豪宅/朝馬中科/傢俱全配車位,台中市西屯區福誠路100號,西屯區,福誠路,整層住家,8,3,20.0,1.0,1.0,1.0,4,12,22000.0
全新電梯大樓、大兩房、平車、捷運大慶站,台中市南區大慶街一段,南區,大慶街一段,整層住家,3,3,23.0,2.0,2.0,1.0,6,15,30000.0
中國醫藥大學.科博館1房1廳,台中市北區英才路170巷4號,北區,英才路,獨立套房,2,1,13.0,1.0,0.0,1.0,4,5,8500.0
科博館民權路1房1廳,台中市北區民權路,北區,民權路,獨立套房,2,1,11.0,1.0,0.0,1.0,3,3,7000.0
民俗公園套房,台中市北屯區遼陽四街,北屯區,遼陽四街,分租套房,6,2,6.0,1.0,0.0,1.0,1,2,5000.0
整層大坪數，三房二廳。天津商圈旁。,台中市北區文昌東一街73號,北區,文昌東一街,整層住家,2,3,27.0,3.0,2.0,1.0,4,5,14000.0
類一房一廳❤陽台獨洗~採光佳子母車中國醫,台中市北區衛道路216號,北區,衛道路,獨立套房,2,1,15.0,1.0,0.0,1.0,2,2,12499.0
文心路捷運宅/進家門什麼都有什麼都不奇怪,台中市北屯區文心路四段288號,北屯區,文心路四段,整層住家,6,3,21.0,2.0,1.0,2.0,17,22,26000.0
全新⭐豪華二房二廳⭐可租補戶籍⭐汽車位⭐,台中市西屯區國安二路,西屯區,國安二路,整層住家,8,3,28.0,2.0,2.0,2.0,6,12,29000.0
優質套房，近三民路中華路,台中市中區光復路,中區,光復路,獨立套房,1,1,6.0,1.0,0.0,1.0,2,4,4900.0
中科~美麗優質套房~台水台電,台中市西屯區永福路,西屯區,永福路,獨立套房,8,1,10.0,1.0,0.0,1.0,10,19,10500.0
興大旁/獨洗曬/樓梯運動/難得釋出快搶,台中市南區忠明南路,南區,忠明南路,住宅,3,4,11.6,1.0,0.0,1.0,5,6,8499.0
超新電梯/短租加價/陽台獨洗/近嶺東精科,台中市南屯區文山一街,南屯區,文山一街,住宅,7,4,11.0,1.0,0.0,1.0,2,5,9999.0
去年完工可貓貓/陽台獨洗/逢甲僑光/ㄧ房一廳,台中市西屯區福科路,西屯區,福科路,住宅,8,4,15.0,1.0,1.0,1.0,1,3,13499.0
